Stay    ;BodyType ;AircraftType ;Towable ;Arr_OwnerCie ;Arr_ExploitingCie ;Arr_Number ;Arr_Date   ;Arr_Hour ;Arr_CourrierCode ;Arr_Stop ;Dep_OwnerCie ;Dep_ExploitingCie ;Dep_Number ;Dep_Date   ;Dep_Hour ;Dep_CourrierCode ;Dep_Stop
2309570 ;3N       ;E90          ;      0 ;A5           ;AF                ;      1519 ;20/06/2016 ;11:55    ;MC               ;FRA      ;A5           ;AF                ;      7534 ;20/06/2016 ;12:35    ;MC               ;PUF
2309571 ;3N       ;E90          ;      0 ;A5           ;AF                ;      7533 ;20/06/2016 ;08:00    ;MC               ;PUF      ;A5           ;AF                ;      7536 ;20/06/2016 ;08:40    ;MC               ;PUF
2309572 ;3N       ;E70          ;      0 ;A5           ;AF                ;      1639 ;20/06/2016 ;17:40    ;MC               ;HAJ      ;A5           ;AF                ;      7532 ;20/06/2016 ;20:00    ;MC               ;PUF
2309573 ;MP       ;321          ;      0 ;AF           ;AF                ;      7523 ;20/06/2016 ;14:40    ;MC               ;TLS      ;AF           ;AF                ;      7522 ;20/06/2016 ;15:40    ;MC               ;TLS
2309574 ;MP       ;321          ;      0 ;AF           ;AF                ;      7529 ;20/06/2016 ;08:40    ;MC               ;TLS      ;AF           ;AF                ;      7518 ;20/06/2016 ;09:35    ;MC               ;TLS
2309575 ;MP       ;321          ;      0 ;AF           ;AF                ;      1623 ;20/06/2016 ;17:45    ;MC               ;MUC      ;AF           ;AF                ;      7524 ;20/06/2016 ;18:40    ;MC               ;TLS
2309576 ;MP       ;321          ;      0 ;AF           ;AF                ;      7525 ;20/06/2016 ;19:50    ;MC               ;TLS      ;AF           ;AF                ;      7526 ;20/06/2016 ;21:00    ;MC               ;TLS
2309577 ;GP       ;340          ;      1 ;AF           ;AF                ;       339 ;20/06/2016 ;06:00    ;LC               ;LFW      ;AF           ;AF                ;       306 ;20/06/2016 ;11:00    ;LC               ;LFW
2309578 ;GP       ;777          ;      1 ;AF           ;AF                ;       107 ;20/06/2016 ;05:55    ;LC               ;CAN      ;AF           ;AF                ;       292 ;20/06/2016 ;13:45    ;LC               ;KIX
2309579 ;GP       ;777          ;      0 ;AF           ;AF                ;       129 ;20/06/2016 ;14:00    ;LC               ;PEK      ;AF           ;AF                ;       338 ;20/06/2016 ;16:35    ;LC               ;BOS
2309580 ;GP       ;330          ;      0 ;AF           ;AF                ;       503 ;20/06/2016 ;11:25    ;LC               ;CAI      ;AF           ;AF                ;       332 ;20/06/2016 ;13:45    ;LC               ;RUH
2309581 ;GP       ;330          ;      1 ;AF           ;AF                ;       427 ;20/06/2016 ;14:25    ;LC               ;GIG      ;AF           ;AF                ;       322 ;20/06/2016 ;19:10    ;LC               ;BOS
2309582 ;GP       ;777          ;      1 ;AF           ;AF                ;       681 ;20/06/2016 ;08:10    ;LC               ;ATL      ;AF           ;AF                ;       264 ;20/06/2016 ;13:30    ;LC               ;ICN
2309583 ;GP       ;777          ;      1 ;AF           ;AF                ;       639 ;20/06/2016 ;08:35    ;LC               ;IAH      ;AF           ;AF                ;       256 ;20/06/2016 ;21:00    ;LC               ;SIN
2309584 ;GP       ;777          ;      1 ;AF           ;AF                ;       643 ;20/06/2016 ;06:15    ;LC               ;DXB      ;AF           ;AF                ;       276 ;20/06/2016 ;13:55    ;LC               ;NRT
2309585 ;GP       ;777          ;      1 ;AF           ;AF                ;       275 ;20/06/2016 ;16:25    ;LC               ;NRT      ;AF           ;AF                ;       274 ;20/06/2016 ;23:30    ;LC               ;HND
2309586 ;GP       ;777          ;      1 ;AF           ;AF                ;       345 ;20/06/2016 ;05:40    ;LC               ;YUL      ;AF           ;AF                ;       374 ;20/06/2016 ;10:45    ;LC               ;YVR
2309587 ;GP       ;340          ;      0 ;AF           ;AF                ;       673 ;20/06/2016 ;11:05    ;LC               ;MSP      ;AF           ;AF                ;       378 ;20/06/2016 ;13:30    ;LC               ;DTW
2309588 ;GP       ;340          ;      1 ;AF           ;AF                ;       377 ;19/06/2016 ;11:30    ;LC               ;DTW      ;AF           ;AF                ;       368 ;20/06/2016 ;10:35    ;LC               ;CCS
2309589 ;GP       ;777          ;      0 ;AF           ;AF                ;       565 ;20/06/2016 ;19:45    ;LC               ;BEY      ;AF           ;AF                ;       382 ;20/06/2016 ;23:25    ;LC               ;PEK
2309590 ;GP       ;777          ;      0 ;AF           ;AF                ;       379 ;20/06/2016 ;08:35    ;LC               ;YVR      ;AF           ;AF                ;       342 ;20/06/2016 ;11:35    ;LC               ;YUL
2309591 ;GP       ;777          ;      0 ;AF           ;AF                ;       689 ;20/06/2016 ;11:10    ;LC               ;ATL      ;AF           ;AF                ;       344 ;20/06/2016 ;14:15    ;LC               ;YUL
2309592 ;GP       ;777          ;      0 ;AF           ;AF                ;       349 ;20/06/2016 ;11:35    ;LC               ;YUL      ;AF           ;AF                ;       356 ;20/06/2016 ;13:55    ;LC               ;YYZ
2309593 ;GP       ;777          ;      0 ;AF           ;AF                ;       483 ;20/06/2016 ;16:40    ;LC               ;LIM      ;AF           ;AF                ;       348 ;20/06/2016 ;19:10    ;LC               ;YUL
2309594 ;GP       ;777          ;      1 ;AF           ;AF                ;        85 ;20/06/2016 ;16:45    ;LC               ;SFO      ;AF           ;AF                ;       442 ;20/06/2016 ;23:35    ;LC               ;GIG
2309595 ;GP       ;330          ;      1 ;AF           ;AF                ;       833 ;20/06/2016 ;06:00    ;LC               ;PNR      ;AF           ;AF                ;       426 ;20/06/2016 ;13:30    ;LC               ;GIG
2309596 ;GP       ;777          ;      1 ;AF           ;AF                ;       291 ;20/06/2016 ;16:35    ;LC               ;KIX      ;AF           ;AF                ;       454 ;20/06/2016 ;23:30    ;LC               ;GRU
2309597 ;MP       ;320          ;      0 ;AF           ;AF                ;      1555 ;20/06/2016 ;13:15    ;MC               ;ALG      ;AF           ;AF                ;       452 ;20/06/2016 ;14:45    ;LC               ;AMM
2309598 ;GP       ;777          ;      0 ;AF           ;AF                ;       805 ;20/06/2016 ;06:35    ;LC               ;COO      ;AF           ;AF                ;       456 ;20/06/2016 ;10:30    ;LC               ;GRU
2309599 ;GP       ;777          ;      1 ;AF           ;AF                ;       561 ;20/06/2016 ;14:15    ;LC               ;BEY      ;AF           ;AF                ;       394 ;20/06/2016 ;23:20    ;LC               ;MVD
2309600 ;GP       ;340          ;      0 ;AF           ;AF                ;       755 ;20/06/2016 ;12:40    ;LC               ;IKA      ;AF           ;AF                ;       386 ;20/06/2016 ;16:30    ;LC               ;BKO
2309601 ;GP       ;340          ;      0 ;AF           ;AF                ;       524 ;20/06/2016 ;08:55    ;LC               ;OUA      ;AF           ;AF                ;       422 ;20/06/2016 ;11:20    ;LC               ;BOG
2309602 ;GP       ;777          ;      1 ;AF           ;AF                ;        77 ;20/06/2016 ;17:05    ;LC               ;PPT      ;AF           ;AF                ;       406 ;20/06/2016 ;23:30    ;LC               ;SCL
2309603 ;GP       ;330          ;      1 ;AF           ;AF                ;        23 ;20/06/2016 ;05:40    ;LC               ;JFK      ;AF           ;AF                ;       508 ;20/06/2016 ;13:30    ;LC               ;CAI
2309604 ;GP       ;330          ;      1 ;AF           ;AF                ;       321 ;20/06/2016 ;11:35    ;LC               ;BOS      ;AF           ;AF                ;       524 ;20/06/2016 ;16:15    ;LC               ;ABJ
2309605 ;GP       ;777          ;      0 ;AF           ;AF                ;        27 ;20/06/2016 ;11:00    ;LC               ;IAD      ;AF           ;AF                ;       474 ;20/06/2016 ;13:55    ;LC               ;PTY
2309606 ;GP       ;340          ;      0 ;AF           ;AF                ;       385 ;20/06/2016 ;08:00    ;LC               ;CCS      ;AF           ;AF                ;       498 ;20/06/2016 ;11:05    ;LC               ;SXM
2309607 ;GP       ;777          ;      0 ;AF           ;AF                ;       111 ;20/06/2016 ;05:35    ;LC               ;PVG      ;AF           ;AF                ;       566 ;20/06/2016 ;09:10    ;LC               ;BEY
2309608 ;GP       ;777          ;      0 ;AF           ;AF                ;       279 ;20/06/2016 ;12:50    ;LC               ;HND      ;AF           ;AF                ;       562 ;20/06/2016 ;16:30    ;LC               ;BEY
2309609 ;GP       ;777          ;      1 ;AF           ;AF                ;       333 ;20/06/2016 ;09:10    ;LC               ;BOS      ;AF           ;AF                ;       718 ;20/06/2016 ;16:25    ;LC               ;DKR
2309610 ;GP       ;330          ;      0 ;AF           ;AF                ;       217 ;20/06/2016 ;08:20    ;LC               ;BOM      ;AF           ;AF                ;       724 ;20/06/2016 ;11:10    ;LC               ;CKY
2309611 ;GP       ;340          ;      0 ;AF           ;AF                ;       423 ;20/06/2016 ;11:15    ;LC               ;BOG      ;AF           ;AF                ;       694 ;20/06/2016 ;13:40    ;LC               ;MSP
2309612 ;GP       ;350          ;      1 ;AF           ;AF                ;       995 ;20/06/2016 ;05:40    ;LC               ;JNB      ;AF           ;AF                ;       702 ;20/06/2016 ;13:55    ;LC               ;ABJ
2309613 ;GP       ;777          ;      1 ;AF           ;AF                ;       463 ;20/06/2016 ;05:40    ;LC               ;MRU      ;AF           ;AF                ;       741 ;20/06/2016 ;12:45    ;LC               ;SDQ
2309614 ;GP       ;777          ;      0 ;AF           ;AF                ;       977 ;20/06/2016 ;06:50    ;LC               ;LBV      ;AF           ;AF                ;       636 ;20/06/2016 ;10:40    ;LC               ;IAH
2309615 ;GP       ;777          ;      0 ;AF           ;AF                ;       443 ;20/06/2016 ;08:00    ;LC               ;GIG      ;AF           ;AF                ;       682 ;20/06/2016 ;10:55    ;LC               ;ATL
2309616 ;GP       ;777          ;      1 ;AF           ;AF                ;       351 ;20/06/2016 ;08:05    ;LC               ;YYZ      ;AF           ;AF                ;       688 ;20/06/2016 ;13:50    ;LC               ;ATL
2309617 ;GP       ;777          ;      0 ;AF           ;AF                ;       459 ;20/06/2016 ;11:20    ;LC               ;GRU      ;AF           ;AF                ;       662 ;20/06/2016 ;13:55    ;LC               ;DXB
2309618 ;GP       ;777          ;      1 ;AF           ;AF                ;       279 ;26/06/2016 ;12:50    ;LC               ;HND      ;AF           ;AF                ;       662 ;27/06/2016 ;13:55    ;LC               ;DXB
2309619 ;MP       ;320          ;      0 ;AF           ;AF                ;      1125 ;20/06/2016 ;09:30    ;MC               ;LIS      ;AF           ;AF                ;      1426 ;20/06/2016 ;10:25    ;MC               ;VCE
2309620 ;MP       ;319          ;      1 ;AF           ;AF                ;      1049 ;26/06/2016 ;21:20    ;MC               ;BCN      ;AF           ;AF                ;      1434 ;27/06/2016 ;07:35    ;MC               ;TXL
2309621 ;MP       ;318          ;      0 ;AF           ;AF                ;      7739 ;20/06/2016 ;14:30    ;MC               ;BES      ;AF           ;AF                ;      1494 ;20/06/2016 ;15:30    ;MC               ;BUD
2309622 ;MP       ;318          ;      1 ;AF           ;AF                ;      1249 ;19/06/2016 ;22:20    ;MC               ;BCN      ;AF           ;AF                ;      1434 ;20/06/2016 ;07:35    ;MC               ;TXL
2309623 ;MP       ;318          ;      0 ;AF           ;AF                ;      7649 ;20/06/2016 ;20:10    ;MC               ;LYS      ;AF           ;AF                ;      1414 ;20/06/2016 ;21:10    ;MC               ;ZRH
2309624 ;3N       ;E90          ;      0 ;A5           ;AF                ;      1775 ;20/06/2016 ;15:05    ;MC               ;OSL      ;A5           ;AF                ;      1406 ;20/06/2016 ;15:45    ;MC               ;DUS
2309626 ;MP       ;319          ;      0 ;AF           ;AF                ;      7681 ;20/06/2016 ;07:50    ;MC               ;MPL      ;AF           ;AF                ;      1410 ;20/06/2016 ;08:35    ;MC               ;HAM
2309627 ;3N       ;E70          ;      0 ;A5           ;AF                ;      1811 ;20/06/2016 ;20:00    ;MC               ;NUE      ;A5           ;AF                ;      1416 ;20/06/2016 ;20:50    ;MC               ;GOA
2309628 ;MP       ;318          ;      1 ;AF           ;AF                ;      7685 ;19/06/2016 ;22:10    ;MC               ;MPL      ;AF           ;AF                ;      1422 ;20/06/2016 ;07:20    ;MC               ;MUC
2309629 ;MP       ;318          ;      1 ;AF           ;AF                ;      7685 ;26/06/2016 ;22:10    ;MC               ;MPL      ;AF           ;AF                ;      1422 ;27/06/2016 ;07:20    ;MC               ;MUC
2309630 ;3N       ;E70          ;      0 ;A5           ;AF                ;      1187 ;20/06/2016 ;17:25    ;MC               ;LJU      ;A5           ;AF                ;      1472 ;20/06/2016 ;19:00    ;MC               ;ABZ
2309631 ;3N       ;E90          ;      0 ;A5           ;AF                ;      1107 ;20/06/2016 ;07:55    ;MC               ;DUS      ;A5           ;AF                ;      1476 ;20/06/2016 ;08:35    ;MC               ;BIO
2309632 ;MP       ;319          ;      0 ;AF           ;AF                ;      1381 ;20/06/2016 ;09:00    ;MC               ;LHR      ;AF           ;AF                ;      1464 ;20/06/2016 ;09:55    ;MC               ;LED
2309633 ;MP       ;320          ;      0 ;AF           ;AF                ;      1781 ;20/06/2016 ;18:05    ;MC               ;LHR      ;AF           ;AF                ;      1496 ;20/06/2016 ;19:00    ;MC               ;CMN
